t CPU GPU
139811.784893264 0 0
139811.789962174 0 0
139811.795033132 0 0
139811.800131289 0 0
139811.805200615 0 0
139811.810268885 0 0
139811.815337250 0 0
139811.820404432 0 0
139811.825471838 0 0
139811.830545131 0 0
139811.835617497 0 0
139811.840685895 0 0
139811.845753588 0 0
139811.850820706 0 0
139811.855887631 0 0
139811.860954749 0 0
139811.866022091 0 0
139811.871090968 0 0
139811.876158502 0 0
139811.881239124 0 0
139811.886307777 0 0
139811.891375695 0 0
139811.896443004 0 0
139811.901511114 0 0
139811.906579320 0 0
139811.911649125 0 0
139811.916717459 0 0
139811.921784833 0 0
139811.926852846 0 0
139811.931953884 0 0
139811.937021642 0 0
139811.942089239 0 0
139811.947155845 0 0
139811.952224274 0 0
139811.957291456 0 0
139811.962358382 0 0
139811.967425723 0 0
139811.972493385 0 0
139811.977560375 0 0
139811.982626980 0 0
139811.987695346 0 0
139811.992764607 0 0
139811.997833293 0 0
139812.2903419 0 0
139812.7974984 0 0
139812.13043350 0 0
139812.18113220 0 0
139812.23180497 0 0
139812.28247839 0 0
139812.33316909 0 0
139812.38384346 0 0
139812.43451496 0 0
139812.48518581 0 0
139812.53586371 0 0
139812.58653841 0 0
139812.63736894 0 0
139812.68820620 0 0
139812.73892026 0 0
139812.78965031 0 0
139812.84049269 0 0
139812.89131619 0 0
139812.94202864 0 0
139812.99272158 0 0
139812.104340811 0 0
139812.109408025 0 0
139812.114475303 0 0
139812.119542548 0 0
139812.124610114 0 0
139812.129677936 0 0
139812.134745117 0 0
139812.139812299 0 0
139812.144879993 0 0
139812.149958950 0 0
139812.155032180 0 0
139812.160122529 0 0
139812.165195215 0 0
139812.170266461 0 0
139812.175335786 0 0
139812.180405240 0 0
139812.185474406 0 0
139812.190542643 0 0
139812.195611201 0 0
139812.200679151 0 0
139812.205750716 0 0
139812.210821738 0 0
139812.215890775 0 0
139812.220960421 0 0
139812.226044531 0 0
139812.231113280 0 0
139812.236184110 0 0
139812.241254972 0 0
139812.246324169 0 0
139812.251392279 0 0
139812.256459781 0 0
139812.261529458 0 0
139812.266598496 0 0
139812.271667789 0 0
139812.276735931 0 0
139812.281805097 0 0
139812.286874198 0 0
139812.291943012 0 0
139812.297013554 0 0
139812.302081695 0 0
139812.307149869 0 0
139812.312217690 0 0
139812.317285256 0 0
139812.322353142 0 0
139812.327421219 0 0
139812.332489361 0 0
139812.337558975 0 0
139812.342627948 0 0
139812.347696730 0 0
139812.352765128 0 0
139812.357833269 0 0
139812.362899395 0 0
139812.367971568 0 0
139812.373043806 0 0
139812.378112780 0 0
139812.383180473 0 0
139812.388257255 0 0
139812.393329685 0 0
139812.398407074 0 0
139812.403480176 0 0
139812.408550366 0 0
139812.413621387 0 0
139812.418689497 0 0
139812.423757638 0 0
139812.428826196 0 0
139812.433894306 0 0
139812.438962031 0 0
139812.444030845 0 0
139812.449099947 0 0
139812.454169720 0 0
139812.459239270 0 0
139812.464308595 0 0
139812.469373889 0 0
139812.474442639 0 0
139812.479514524 0 0
139812.484584106 0 0
139812.489653688 0 0
139812.494722981 0 0
139812.499800659 0 0
139812.504882049 0 0
139812.509951822 0 0
139812.515019580 0 0
139812.520091657 0 0
139812.525169527 0 0
139812.530243557 0 0
139812.535313330 0 0
139812.540382016 0 0
139812.545450414 0 0
139812.550530395 0 0
139812.555604617 0 0
139812.560675127 0 0
139812.565744484 0 0
139812.570821522 0 0
139812.575893152 0 0
139812.580962701 0 0
139812.586034875 0 0
139812.591107880 0 0
139812.596177110 0 0
139812.601248516 0 0
139812.606318833 0 0
139812.611387935 0 0
139812.616457549 0 0
139812.621540314 0 0
139812.626623368 0 0
139812.631711222 0 0
139812.636793411 0 0
139812.642387154 0 0
139812.647460416 0 0
139812.652530702 0 0
139812.657599963 0 0
139812.662669961 0 0
139812.667738679 0 0
139812.672809188 0 0
139812.677879122 0 0
139812.682967040 0 0
139812.688038701 0 0
139812.693107995 0 0
139812.698177768 0 0
139812.703249174 0 0
139812.708320548 0 0
139812.713390417 0 0
139812.718469983 0 0
139812.723546189 0 0
139812.728616922 0 0
139812.733688360 0 0
139812.738758966 0 0
139812.743829987 0 0
139812.748906545 0 0
139812.753982239 0 0
139812.759050572 0 0
139812.764121466 0 0
139812.769191175 0 0
139812.774264341 0 0
139812.779334531 0 0
139812.784404176 0 0
139812.789472702 0 0
139812.794540300 0 0
139812.799629497 0 0
139812.804717383 0 0
139812.809810805 0 0
139812.814907362 0 0
139812.819995088 0 0
139812.825117630 0 0
139812.830207980 0 0
139812.835300089 0 0
139812.840375943 0 0
139812.845452789 0 0
139812.850531234 0 0
139812.855611024 0 0
139812.860690398 0 0
139812.865769867 0 0
139812.870848985 0 0
139812.875928359 0 0
139812.881005588 0 0
139812.886081378 0 0
139812.891159152 0 0
139812.896237181 0 0
139812.901315915 0 0
139812.906401848 0 0
139812.911481158 0 0
139812.916558420 0 0
139812.921636609 0 0
139812.926719983 0 0
139812.931811197 0 0
139812.936943915 0 0
139812.942095128 0 0
139812.947186918 0 0
139812.952261748 0 0
139812.957336417 0 0
139812.962408975 0 0
139812.967482621 0 0
139812.972559690 0 0
139812.977635160 0 0
139812.982707142 0 0
139812.987778867 0 0
139812.992851233 0 0
139812.997924559 0 0
139813.3017340 0 0
139813.8128330 0 0
139813.13210744 0 0
139813.18281381 0 0
139813.23352371 0 0
139813.28424065 0 0
139813.33495630 0 0
139813.38564924 0 0
139813.43651690 0 0
139813.48743383 0 0
139813.53821861 0 0
139813.58899635 0 0
139813.63977344 0 0
139813.69054446 0 0
139813.74128604 0 0
139813.79202153 0 0
139813.84273879 0 0
139813.89377157 0 0
139813.94449810 0 0
139813.99524352 0 0
139813.104600302 0 0
139813.109673339 0 0
139813.114746729 0 0
139813.119817975 0 0
139813.124889444 0 0
139813.129962610 0 0
139813.135036607 0 0
139813.140128301 0 0
139813.145212155 0 0
139813.150297256 0 0
139813.155379414 0 0
139813.160457892 0 0
139813.165537041 0 0
139813.170618527 0 0
139813.175700365 0 0
139813.180783162 0 0
139813.185878664 0 0
139813.190983350 0 0
139813.196124740 0 0
139813.201220849 0 0
139813.206350463 0 0
139813.211447021 0 0
139813.216570651 0 0
139813.221696489 0 0
139813.226789686 0 0
139813.231876132 0 0
139813.236978994 0 0
139813.242070655 0 0
139813.247167213 0 0
139813.252287451 0 0
139813.257392041 0 0
139813.262502902 0 0
139813.267616772 0 0
139813.272727026 0 0
139813.277836448 0 0
139813.282925741 0 0
139813.288072891 0 0
139813.293182921 0 0
139813.298282230 0 0
139813.303374820 0 0
139813.308465490 0 0
139813.313555520 0 0
139813.318647437 0 0
139813.323742843 0 0
139813.328829513 0 0
139813.333911606 0 0
139813.339004164 0 0
139813.344086450 0 0
139813.349174431 0 0
139813.354265325 0 0
139813.359366747 0 0
139813.364464777 0 0
139813.369563446 0 0
139813.374666788 0 0
139813.379764146 0 0
139813.384854847 0 0
139813.389941869 0 0
139813.395037243 0 0
139813.400127944 0 0
139813.405215574 0 0
139813.410310692 0 0
139813.415494290 0 0
139813.420615104 0 0
139813.425707757 0 0
139813.430832315 0 0
139813.435948809 0 0
139813.441062647 0 0
139813.446173252 0 0
139813.451291250 0 0
139813.456401664 0 0
139813.461520462 0 0
139813.466630843 0 0
139813.471737513 0 0
139813.476828023 0 0
139813.481928740 0 0
139813.487002098 0 0
139813.492070464 0 0
139813.497140653 0 0
139813.502215355 0 0
139813.507296937 0 0
139813.512366454 0 0
139813.517437028 0 0
139813.522542162 0 0
139813.527610975 0 0
139813.532682413 0 0
139813.537751675 0 0
139813.542820648 0 0
139813.547888150 0 0
139813.552972164 0 0
139813.558043761 0 0
139813.563113439 0 0
139813.568182412 0 0
139813.573254330 0 0
139813.578335368 0 0
139813.583408501 0 0
139813.588477507 0 0
139813.593547953 0 0
139813.598618014 0 0
139813.603685612 0 0
139813.608754266 0 0
139813.613821479 0 0
139813.618887861 0 0
139813.623957283 0 0
139813.629041104 0 0
139813.634148606 0 0
139813.639259884 0 0
139813.644352697 0 0
139813.649462599 0 0
139813.654574101 0 0
139813.659685315 0 0
139813.664796656 0 0
139813.669924638 0 0
139813.675021548 0 0
139813.680108794 0 0
139813.685184903 0 0
139813.690254613 0 0
139813.695328323 0 0
139813.700402896 0 0
139813.705479486 0 0
139813.710557740 0 0
139813.715630009 0 0
139813.720699847 0 0
139813.725779188 0 0
139813.730900866 0 0
139813.735985392 0 0
139813.741060734 0 0
139813.746133195 0 0
139813.751201689 0 0
139813.756271686 0 0
139813.761342324 0 0
139813.766439074 0 0
139813.771507023 0 0
139813.776576317 0 0
139813.781647883 0 0
139813.786715928 0 0
139813.791795910 0 0
139813.796866900 0 0
139813.801937505 0 0
139813.807006351 0 0
139813.812074909 0 0
139813.817142922 0 0
139813.822210776 0 0
139813.827277094 0 0
139813.832364435 0 0
139813.837442657 0 0
139813.842510542 0 0
139813.847577692 0 0
139813.852645098 0 0
139813.857699255 0 0
139813.862781061 0 0
139813.867852339 0 0
139813.872923648 0 0
139813.877994638 0 0
139813.883063676 0 0
139813.888168425 0 0
139813.893238487 0 0
139813.898308517 0 0
139813.903391058 0 0
139813.908475616 0 0
139813.913565454 0 0
139813.918643643 0 0
139813.923718409 0 0
139813.928838263 0 0
139813.933910180 0 0
139813.938984594 0 0
139813.944073632 0 0
139813.949145069 0 0
139813.954214747 0 0
139813.959284009 0 0
139813.964373366 0 0
139813.969469444 0 0
139813.974590098 0 0
139813.979679167 0 0
139813.984793709 0 0
139813.989885947 0 0
139813.994966057 0 0
139814.37686 0 0
139814.5117348 0 0
139814.10237202 0 0
139814.15322431 0 0
139814.20400397 0 0
139814.25475483 0 0
139814.30550824 0 0
139814.35624854 0 0
139814.40699908 0 0
139814.45774065 0 0
139814.50843519 0 0
139814.55927437 0 0
139814.61013434 0 0
139814.66112360 0 0
139814.71185558 0 0
139814.76256483 0 0
139814.81338289 0 0
139814.86424607 0 0
139814.91502092 0 0
139814.96576826 0 0
139814.101649704 0 0
139814.106721685 0 0
139814.111800579 0 0
139814.116884401 0 0
139814.121961278 0 0
139814.127034796 0 0
139814.132112154 0 0
139814.137186535 0 0
139814.142260853 0 0
139814.147336899 0 0
139814.152425968 0 0
139814.157500830 0 0
139814.162575724 0 0
139814.167648441 0 0
139814.172744871 0 0
139814.177821173 0 0
139814.182893602 0 0
139814.187969296 0 0
139814.193044061 0 0
139814.198119755 0 0
139814.203193753 0 0
139814.208272486 0 0
139814.213348212 0 0
139814.218419426 0 0
139814.223494127 0 0
139814.228590973 0 0
139814.233666699 0 0
139814.238738744 0 0
139814.243808550 0 0
139814.248880756 0 0
139814.253951073 0 0
139814.259021839 0 0
139814.264090301 0 0
139814.269175498 0 0
139814.274250232 0 0
139814.279321670 0 0
139814.284394931 0 0
139814.289473953 0 0
139814.294551503 0 0
139814.299620156 0 0
139814.304690506 0 0
139814.309760471 0 0
139814.314841989 0 0
139814.319931123 0 0
139814.325007520 0 0
139814.330087950 0 0
139814.335183836 0 0
139814.340292266 0 0
139814.345382487 0 0
139814.350508261 0 0
139814.355595411 0 0
139814.360685504 0 0
139814.365771662 0 0
139814.370854492 0 0
139814.375937034 0 0
139814.381020247 0 0
139814.386122981 0 0
139814.391218739 0 0
139814.396303104 0 0
139814.401379694 0 0
139814.406454300 0 0
139814.411544681 0 0
139814.416632375 0 0
139814.421713605 0 0
139814.426795634 0 0
139814.431877728 0 0
139814.436957742 0 0
139814.442037083 0 0
139814.447115241 0 0
139814.452190551 0 0
139814.457265380 0 0
139814.462340754 0 0
139814.467496832 0 0
139814.472591918 0 0
139814.477672091 0 0
139814.482751241 0 0
139814.487833687 0 0
139814.492927812 0 0
139814.498113842 0 0
139814.503197856 0 0
139814.508277550 0 0
139814.513353051 0 0
139814.518434313 0 0
139814.523509719 0 0
139814.528584868 0 0
139814.533660338 0 0
139814.538810144 0 0
139814.543889005 0 0
139814.548967259 0 0
139814.554052873 0 0
139814.559142966 0 0
139814.564237828 0 0
139814.569320466 0 0
139814.574396575 0 0
139814.579476365 0 0
139814.584557115 0 0
139814.589637448 0 0
139814.594715894 0 0
139814.599796228 0 0
139814.604881425 0 0
139814.609958783 0 0
139814.615037677 0 0
139814.620117530 0 0
139814.625214600 0 0
139814.630305142 0 0
139814.635998949 0 0
139814.641196083 0 0
139814.646277633 0 0
139814.651351535 0 0
139814.656432508 0 0
139814.661506026 0 0
139814.666585784 0 0
139814.671659781 0 0
139814.676736147 0 0
139814.681814080 0 0
139814.686895182 0 0
139814.691971964 0 0
139814.697048745 0 0
139814.702124791 0 0
139814.707201157 0 0
139814.712277650 0 0
139814.717406944 0 0
139814.722482158 0 0
139814.727558236 0 0
139814.732635337 0 0
139814.737708887 0 0
139814.742787973 0 0
139814.747861938 0 0
139814.752935424 0 0
139814.758009646 0 0
139814.763100347 0 0
139814.768410570 0 0
139814.773504247 0 0
139814.778592741 0 0
139814.783681939 0 0
139814.788767904 0 0
139814.793849166 0 0
139814.798935708 0 0
139814.804015689 0 0
139814.809092695 0 0
139814.814173925 0 0
139814.819252402 0 0
139814.824330912 0 0
139814.829412654 0 0
139814.834490555 0 0
139814.839566921 0 0
139814.844647607 0 0
139814.849736324 0 0
139814.854821266 0 0
139814.859899200 0 0
139814.864976781 0 0
139814.870055067 0 0
139814.875134889 0 0
139814.880267446 0 0
139814.885345508 0 0
139814.890422162 0 0
139814.895497183 0 0
139814.900572973 0 0
139814.905654939 0 0
139814.910732296 0 0
139814.915809206 0 0
139814.920887908 0 0
139814.925966673 0 0
139814.931110239 0 0
139814.936183085 0 0
139814.941491515 0 0
139814.946575785 0 0
139814.951654519 0 0
139814.956741700 0 0
139814.961817458 0 0
139814.966903104 0 0
139814.971979181 0 0
139814.977051099 0 0
139814.982127849 0 0
139814.987202966 0 0
139814.992278244 0 0
139814.997363602 0 0
139815.2438751 0 0
139815.7516909 0 0
139815.12593563 0 0
139815.17667400 0 0
139815.22725046 0 0
139815.27808419 0 0
139815.32887889 0 0
139815.37968319 0 0
139815.43049805 0 0
139815.48130170 0 0
139815.53214792 0 0
139815.58295830 0 0
139815.63383267 0 0
139815.68460785 0 0
139815.73539647 0 0
139815.78616332 0 0
139815.83694554 0 0
139815.88769960 0 0
139815.93846229 0 0
139815.98924131 0 0
139815.104051249 0 0
139815.109125982 0 0
139815.114204812 0 0
139815.119282106 0 0
139815.124360999 0 0
139815.129435765 0 0
139815.134513667 0 0
139815.139588464 0 0
139815.144668382 0 0
139815.149746284 0 0
139815.154822489 0 0
139815.159897927 0 0
139815.164981109 0 0
139815.170055586 0 0
139815.175129936 0 0
139815.180243966 0 0
139815.185318955 0 0
139815.190393433 0 0
139815.195467431 0 0
139815.200586644 0 0
139815.205662018 0 0
139815.210742192 0 0
139815.215819421 0 0
139815.220896971 0 0
139815.225976505 0 0
139815.231055046 0 0
139815.236132916 0 0
139815.241214466 0 0
139815.246291823 0 0
139815.251369373 0 0
139815.256452619 0 0
139815.261531128 0 0
139815.266611110 0 0
139815.271684820 0 0
139815.276768129 0 0
139815.281847279 0 0
139815.286922205 0 0
139815.291998410 0 0
139815.297126072 0 0
139815.302205670 0 0
139815.307282932 0 0
139815.312360129 0 0
139815.317437359 0 0
139815.322515004 0 0
139815.327590858 0 0
139815.332667544 0 0
139815.337744613 0 0
139815.342821555 0 0
139815.347898721 0 0
139815.352972302 0 0
139815.358046876 0 0
139815.363100138 0 0
139815.368180983 0 0
139815.373256965 0 0
139815.378333139 0 0
139815.383407968 0 0
139815.388482958 0 0
139815.393559420 0 0
139815.398634025 0 0
139815.403708727 0 0
139815.408783269 0 0
139815.413859538 0 0
139815.418914592 0 0
139815.423991950 0 0
139815.429138747 0 0
139815.434214185 0 0
139815.439288055 0 0
139815.444346340 0 0
139815.449426002 0 0
139815.454502848 0 0
139815.459585805 0 0
139815.464668475 0 0
139815.469748169 0 0
139815.474827510 0 0
139815.479902948 0 0
139815.484979602 0 0
139815.490058751 0 0
139815.495137069 0 0
139815.500223259 0 0
139815.505306824 0 0
139815.510384278 0 0
139815.515459844 0 0
139815.520537777 0 0
139815.525615967 0 0
139815.530691021 0 0
139815.535768666 0 0
139815.540847944 0 0
139815.545970358 0 0
139815.551045827 0 0
139815.556124209 0 0
139815.561243455 0 0
139815.566413389 0 0
139815.571490682 0 0
139815.576567816 0 0
139815.581644022 0 0
139815.586718243 0 0
139815.591807761 0 0
139815.596890943 0 0
139815.601972493 0 0
139815.607049082 0 0
139815.612143272 0 0
139815.617221462 0 0
139815.622300259 0 0
139815.627375313 0 0
139815.632449343 0 0
139815.637523788 0 0
139815.642603674 0 0
139815.647666567 0 0
139815.652747637 0 0
139815.657829571 0 0
139815.662904528 0 0
139815.667979582 0 0
139815.673060556 0 0
139815.678137241 0 0
139815.683214215 0 0
139815.688292341 0 0
139815.693378659 0 0
139815.698467120 0 0
139815.703540862 0 0
139815.708624012 0 0
139815.713705241 0 0
139815.718789031 0 0
139815.723867765 0 0
139815.728946946 0 0
139815.734029456 0 0
139815.739106494 0 0
139815.744184619 0 0
139815.749266169 0 0
139815.754369831 0 0
139815.759444564 0 0
139815.764520066 0 0
139815.769596752 0 0
139815.774670589 0 0
139815.779756267 0 0
139815.784833561 0 0
139815.789911462 0 0
139815.794988084 0 0
139815.800066082 0 0
139815.805141839 0 0
139815.810216925 0 0
139815.815293067 0 0
139815.820375448 0 0
139815.825451846 0 0
139815.830526708 0 0
139815.835602753 0 0
139815.840677839 0 0
139815.845752477 0 0
139815.850827210 0 0
139815.855904632 0 0
139815.861002406 0 0
139815.866086227 0 0
139815.871166721 0 0
139815.876246863 0 0
139815.881331004 0 0
139815.886415626 0 0
139815.891491736 0 0
139815.896572677 0 0
139815.901654483 0 0
139815.906729377 0 0
139815.911806990 0 0
139815.916891132 0 0
139815.921970122 0 0
139815.927048727 0 0
139815.932129733 0 0
139815.937199315 0 0
139815.942243616 0 0
139815.947316238 0 0
139815.952388668 0 0
139815.957461673 0 0
139815.962534583 0 0
139815.967611461 0 0
139815.972691122 0 0
139815.977773504 0 0
139815.982850542 0 0
139815.987926139 0 0
139815.993015561 0 0
139815.998093879 0 0
139816.3171332 0 0
139816.8252114 0 0
139816.13329920 0 0
139816.18408781 0 0
139816.23485787 0 0
139816.28560937 0 0
139816.33637398 0 0
139816.38712964 0 0
139816.43789298 0 0
139816.48872831 0 0
139816.53947597 0 0
139816.59021563 0 0
139816.64100136 0 0
139816.69174870 0 0
139816.74249668 0 0
139816.79350961 0 0
139816.84428063 0 0
139816.89504557 0 0
139816.94583386 0 0
139816.99657320 0 0
139816.104734102 0 0
139816.109818115 0 0
139816.114908049 0 0
139816.119985855 0 0
139816.125064076 0 0
139816.130143834 0 0
139816.135227624 0 0
139816.140306965 0 0
139816.145390755 0 0
139816.150471345 0 0
139816.155549182 0 0
139816.160628396 0 0
139816.165710970 0 0
139816.170787431 0 0
139816.175865653 0 0
139816.180944131 0 0
139816.186018192 0 0
139816.191091966 0 0
139816.196180620 0 0
139816.201264441 0 0
139816.206343079 0 0
139816.211418869 0 0
139816.216498402 0 0
139816.221574320 0 0
139816.226649182 0 0
139816.231725163 0 0
139816.236799577 0 0
139816.241874535 0 0
139816.246949012 0 0
139816.252024770 0 0
139816.257102416 0 0
139816.262176093 0 0
139816.267250763 0 0
